filename,dermatitis,fine,flea_allergy,ringworm,scabies
1000010767_x16_jpg.rf.3c697be932e4cd190963c679d078055a.jpg,0,0,0,0,1
1000010642_x16_jpg.rf.3cdfe87f70dc7f72eaf96fc56e610148.jpg,0,0,0,1,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000486_png_jpg.rf.3ff1349c8d1b7fcedc0329b3950c7623.jpg,0,0,0,0,1
Image_13_jpg.rf.40c879acaabc30935fa7b5da9ae1dfec.jpg,0,1,0,0,0
1000010724_x16_jpg.rf.3b92ad9027c3b480b1ec5768656da23f.jpg,0,0,0,0,1
Image_10_jpg.rf.33c1d4d056cf33a4bd23b981adbe059b.jpg,0,1,0,0,0
Image_11_png.rf.3f924ac6f3ddf9a73b7966463b435f3b.jpg,0,1,0,0,0
hotspot-8-_jpg.rf.3f29529f2f75176a243f1d5c171b967a.jpg,1,0,0,0,0
Image_74_jpg.rf.42080dd81bd29ddf38605da1c1d14f20.jpg,0,1,0,0,0
Image_2_jpg.rf.40f3b3f76c6c8eec072a9a1644d3c2d5.jpg,0,1,0,0,0
ringworm-79-_jpg.rf.40525664f1ccbad022c9442d6f7817a6.jpg,0,0,0,1,0
Image_27_jpg.rf.41a4b6efb54a495b1a8f0beabf22dd39.jpg,0,1,0,0,0
ringworm-60-_jpg.rf.41be49bb5abeaa7d2867f3a2e4f727a6.jpg,0,0,0,1,0
ringworm-73-_jpg.rf.4069ce40a134595ebd5a78fb6bc7c200.jpg,0,0,0,1,0
Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000624_png_jpg.rf.c02ac39e40d894a3cc6543f50d4519a7.jpg,1,0,0,0,0
mange-25-_jpg.rf.c000b3571a7174c8bf86829e459b0ff8.jpg,0,0,0,0,1
Image_132_png.rf.c0d75a1c3dddc55a5efa1ec66b472b6e.jpg,0,1,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_02251_jpg.rf.c14d4481761165b45bf24cbaad55e356.jpg,0,0,1,0,0
Poodle-hotspot-care-000109_png_jpg.rf.c2cafc70d6f52a5d5fb355998ee69f31.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01972_jpg.rf.c07c9eb3f769f0c821686eff80cdb734.jpg,0,0,1,0,0
1000010610_x4_jpg.rf.c09eddb96f9a3cb3e1d763d95b233701.jpg,1,0,0,0,0
1000010776_x16_jpg.rf.c635501a03534f0fd0e43ecd720c38f7.jpg,0,0,0,1,0
ringworm-74-_jpg.rf.c29a2700a631d65eca3bdaac34e42db4.jpg,0,0,0,1,0
hot-spots-suck_00043_jpg.rf.c5aaa3c0a1ae75270af5f8e66d92c1f9.jpg,1,0,0,0,0
ringworm-137-_jpg.rf.c5d222b796be17a45feee6bbf038d7ea.jpg,0,0,0,1,0
mange-2-_jpg.rf.c19fa4e4dbdfcb9bf67658013f727c3d.jpg,0,0,0,0,1
hotspot-88-_jpg.rf.c2f9927f67a8cc4f49101385a7d2822e.jpg,1,0,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00529_jpg.rf.c27117b0d9b1219c75030b4ee36facf0.jpg,0,0,1,0,0
ringworm-87-_jpg.rf.c62facf1e3c41cc98aefba45633d1388.jpg,0,0,0,1,0
ringworm-154-_jpg.rf.c555135b1fbd552d122e4026b2a3379d.jpg,0,0,0,0,1
hotspot-1-_jpg.rf.c64eb235f8e1f0b0c2ff1dd5a98d5af6.jpg,0,0,0,0,1
1000011977_x4_jpg.rf.c68cd8886b9b97b067dd1aa613a9f128.jpg,1,0,0,0,0
ringworm-76-_jpg.rf.c0ebc6f0c804e87b938bae19f9d27e03.jpg,0,0,0,1,0
Image_23_jpg.rf.c7081a059811670e3c6f9224617f96f3.jpg,0,1,0,0,0
hotspot-21-_jpg.rf.c04ca8fc51b2fd04c72afd7cebbc548e.jpg,1,0,0,0,0
ringworm-7-_jpg.rf.c8f09ebd92dcc90d90fc957ed3a80254.jpg,0,0,0,1,0
1000011963_x4_jpg.rf.c08074f3ebf9145410958873f7397126.jpg,0,0,0,1,0
Image_32_jpg.rf.c84a0e29d28d65467ead7acbcd7611dc.jpg,0,1,0,0,0
Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000616_png_jpg.rf.c9498b8fba54e86f76ec3a043d987db8.jpg,1,0,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01456_jpg.rf.c38712bf449dc254936007fe0884effc.jpg,0,0,1,0,0
1000010758_x16_jpg.rf.c4e1fbdaa9feaf236f39bb1faadb1365.jpg,0,0,1,0,0
Image_7_jpg.rf.c7e1cf2df0f19f9896ee3b682798060e.jpg,0,1,0,0,0
1000010528_x4_jpg.rf.c6a4ab123e4419aff255c43a200202a3.jpg,0,0,0,1,0
flea_allergy-44-_jpg.rf.c3808138fd176dc072609bccfccf5431.jpg,0,0,0,0,1
Poodle-hotspot-care-000110_png_jpg.rf.c3fe06833264614b7d880741eb9588ed.jpg,0,0,1,0,0
278372566_1115287789314455_1249966033354804477_n_jpg.rf.ca374534bd48530c7153b4f4aca3583f.jpg,0,0,0,1,0
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00365_jpg.rf.c741a7c39cec360623d38c2ec2dd0d6f.jpg,0,0,0,1,0
hotspot-90-_jpg.rf.c31e144cc6fdb05f0776ecc7cfe85eab.jpg,1,0,0,0,0
6a6ac96f0e9d7d1d4fbbd07f1b4da7fa_jpg.rf.cb28c33036b96dd13cd8eebde0c9c4d3.jpg,0,0,0,0,1
ringworm-21-_jpg.rf.ca7df471b97e63074d533143b9a784d2.jpg,0,0,0,1,0
hot-spots-suck_00316_jpg.rf.cbc0f7633acab5ae29a2ee03b15f2c03.jpg,1,0,0,0,0
Image_2_jpg.rf.cce1c0cc3d378156e4079f0b05c04795.jpg,0,1,0,0,0
BUTI-NA-LANG-AT-LAGI-AKONG-MAY-STOCK-AKO-NITONG-GAMOT-NA-ITO-000146_png_jpg.rf.c343fbd9b319328494a62f697ade0df7.jpg,0,0,0,1,0
hotspot-110-_jpg.rf.cb8575b6ec6776bbf01e041dd8dc843a.jpg,1,0,0,0,0
ringworm-57-_jpg.rf.c85d567f19eda43a2151353237415a34.jpg,0,0,0,1,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000504_png_jpg.rf.cc42256ad1cc193af56c728e34769a99.jpg,0,0,0,0,1
mange-imageSeborrhea2_jpg.rf.ccd6d0d21ee892c019b2afca9232d432.jpg,0,0,0,0,1
May-is-allergy-awareness-month-here-at-The-Shot-Spot_02803_jpg.rf.cce560d5d6e27dd6ee69e4bda1bae1b3.jpg,0,0,1,0,0
ringworm-136-_jpg.rf.cdd5f73ffaa2486ed947cfc7a7202e2e.jpg,0,0,0,1,0
1000010525_x16_jpg.rf.cacaff6c572863d970dc3c61e10f5b6d.jpg,0,0,1,0,0
hotspot-63-_jpg.rf.c30295d2e2307f63ca5e7fe29a640e2e.jpg,1,0,0,0,0
Poodle-hotspot-care-000123_png_jpg.rf.cf65a329aff7d463c9cfc723af24ab1a.jpg,0,0,1,0,0
1000010651_x16_jpg.rf.cef32b33c8ab2beeaa94ad5d9bd1a249.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01663_jpg.rf.cba158e3625866a74dbfd400eee85266.jpg,0,0,1,0,0
1000010560_x16_jpg.rf.ca23eb400d12949cef25326ce6a8432b.jpg,0,0,0,0,1
flea_allergy-40-_jpg.rf.cf15d9e7d175f890972e4e2df736874e.jpg,0,0,1,0,0
Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000625_png_jpg.rf.bfd12e6a99d6183f268d4e021a4ac6ec.jpg,1,0,0,0,0
Poodle-hotspot-care-000107_png_jpg.rf.bfc8228c4bbff87bd12c6c069633fd8d.jpg,0,0,1,0,0
Poodle-hotspot-care-000128_png_jpg.rf.d2321680c1e733ab7069c1027a0a02bf.jpg,0,0,1,0,0
Day-4-of-ringworm-treatment_00261_jpg.rf.c3a18aef3e31945f9f15df6a92039f3c.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00031_jpg.rf.d173c5414be7f0777ca4f8173fbb167c.jpg,1,0,0,0,0
1000010769_x16_jpg.rf.cf2e0621921930d977abd8d535d2d04e.jpg,1,0,0,0,0
Day-1-of-ringworm-treatment_00081_jpg.rf.d17b1cdca906d6463c5942816c1b0baf.jpg,0,0,0,1,0
hotspot-82-_jpg.rf.d0a81cd34956af8857c03651c4ed3f0a.jpg,1,0,0,0,0
Image_25_jpeg.rf.d1a5e75219759c35dee484fcbc1cef4c.jpg,0,1,0,0,0
ringworm-36-_jpg.rf.d346fd0cca698292d5b5f0bd42986cea.jpg,0,0,0,1,0
1000010763_x16_jpg.rf.cd69f5ea87937e86765fb15ec6fa8f34.jpg,0,0,0,0,1
1000010624_x4_jpg.rf.d09b14c0ec566f04acf9dd6ab1fab9cc.jpg,0,0,0,0,1
Image_31_jpg.rf.d2f87671905e4185cd99e54b3c3c3a19.jpg,0,1,0,0,0
1000010719_x16_jpg.rf.d2f479bd9ef1d275a532da252a2f45f7.jpg,0,0,0,1,0
mange-46-_jpg.rf.d3fbcc4f4083a84599dc08776a66b8be.jpg,0,0,0,0,1
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00118_jpg.rf.d369c80d58a3b1933babdb70beb9934c.jpg,1,0,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000496_png_jpg.rf.d51c053a3852f3d15f44303171317170.jpg,0,0,0,0,1
hotspot-48-_jpg.rf.d6a636a4b694ba7ea6157e2121a4fb75.jpg,1,0,0,0,0
jenniferbaxter03_00361_jpg.rf.d6d18654bf67426e9c895c466926066b.jpg,0,0,1,0,0
ringworm-55-_jpg.rf.d3ce0a0cd05af5bf16012f191bcd8ed1.jpg,0,0,0,1,0
Poodle-hotspot-care-000120_png_jpg.rf.d6f703119a5a57cb8c960ca211a958df.jpg,0,0,1,0,0
1000010749_x16_jpg.rf.d2b1b4293d51d02605277971c08e9e34.jpg,0,0,0,1,0
1000010718_x16_jpg.rf.d61d1baf9fdbfbc3489f84e17ed40745.jpg,0,0,0,0,1
mange-57-_jpg.rf.d255f44cacebad095429d308f1125beb.jpg,0,0,0,0,1
Image_9_jpg.rf.d59f93f55df11571169cab67d3f0d76a.jpg,0,1,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000458_png_jpg.rf.d755d2de5621f8908a6ccc19de6088b7.jpg,0,0,0,0,1
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00041_jpg.rf.d51f840b3278a3187dc54f95580a2137.jpg,0,0,1,0,0
Thank-you-all-for-your-support_00085_jpg.rf.d52f4d3cd36d54b14b594dcc123865d7.jpg,1,0,0,0,0
1000010580_x4_jpg.rf.d4a2b6285d84ccc0d09bff0ac11ecccf.jpg,1,0,0,0,0
photo_jpg.rf.d6fd97242b12be8c9cd28563124561e7.jpg,0,0,0,1,0
hotspot-24-_jpg.rf.d5c2b1635e5172b9b3da4dddc2561748.jpg,1,0,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000482_png_jpg.rf.d83e77775b6bf64ad8e9b89a7eeec40f.jpg,0,0,0,0,1
flea_allergy-31-_jpg.rf.d78ef116ee79f96dad9e1b66930307ec.jpg,0,0,1,0,0
Image_24_jpg.rf.d460e7cea822ba185eaef1b4a4e7cb6c.jpg,0,1,0,0,0
hot-spots-suck_00058_jpg.rf.d3e25801333a7defa31bbd52220f1cea.jpg,1,0,0,0,0
53_jpg.rf.d75fa2eee7c3efc090315fe08389ebb4.jpg,1,0,0,0,0
hotspot-29-_jpg.rf.d9cd2d57d3f88bb72f1da24e50caff01.jpg,1,0,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01918_jpg.rf.d9aedb283366a79f6d454da7fd4273d8.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000362_png_jpg.rf.d8ed3a58e54eede0520f8392683dceeb.jpg,0,0,0,0,1
ringworm-59-_jpg.rf.d496e30a89cf5a65e942237c0d686172.jpg,0,0,0,1,0
Image_28_jpg.rf.d8bbe77575b8591e34a5217f14836cec.jpg,0,1,0,0,0
flea_allergy-11-_jpg.rf.d8f3f993547b9b7df9431e62bb8bae39.jpg,0,0,1,0,0
flea_allergy-95-_jpg.rf.d67a097fe14e7e1d4f62321fb098492c.jpg,0,0,1,0,0
Image_16_jpg.rf.d3a1b1439c73db41252ddec10f7fd903.jpg,0,1,0,0,0
217702707_549389272771952_6096969687785169247_n_jpg.rf.d6aa666463b536f2493ab5b9244ee506.jpg,0,0,0,0,1
1000010596_x4_jpg.rf.da6ade9b6e9da423c3de024bafaf876f.jpg,0,0,1,0,0
hotspot-111-_jpg.rf.d4a54f0322dd11a02c2dcbb076d19c8e.jpg,0,0,0,0,1
Image_29_jpg.rf.da6b4d8f34f7e4dd08c917641b88cf70.jpg,0,1,0,0,0
Image_1_jpg.rf.dbd607edadb48813c9d2dfa2e05b935f.jpg,0,1,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000480_png_jpg.rf.dbbaa93ce4d4389a260dcb7a5de89bcb.jpg,0,0,0,0,1
Image_75_jpg.rf.dad6a8ecdcea6ff9f3bb97153378b5f9.jpg,0,1,0,0,0
flea_allergy-28-_jpg.rf.db557d20a1d41fb1ce61a9eae9b85187.jpg,0,0,1,0,0
flea_allergy-3-_jpg.rf.dc856e7a12b552b48bb94e36eba9a7f1.jpg,0,0,1,0,0
ringworm-2-_jpg.rf.de0b11f1eec8ed2a9f0bfd876b0673d3.jpg,0,0,0,1,0
ringworm-90-_jpg.rf.df8ffbdd889cb49d408d00a7004a8ce0.jpg,0,0,0,1,0
hotspot-102-_jpg.rf.da3fdd5a4486f38a0b9c8c9683723ee6.jpg,0,0,1,0,0
hotspot-112-_jpg.rf.db37644326b8e1023ac866dd54c7cfd6.jpg,0,0,0,0,1
mange-18-_jpg.rf.e19f6bafb4b175f519b8ae15108e54d2.jpg,0,0,0,0,1
flea_allergy-41-_jpg.rf.df9e8593bfd3f4c334642bc9a95a5c39.jpg,0,0,1,0,0
Image_1_jpg.rf.e0d070ada73b011b7054266eead7b6e1.jpg,0,1,0,0,0
1000010558_x4_jpg.rf.e00f8b42be6b288775d42796f1f9cf84.jpg,1,0,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000499_png_jpg.rf.de76b0cfdcf9933b97922e06ea60e4c8.jpg,0,0,0,0,1
I-thought-this-was-an-Ingrown-hair-in-my-dogs-toe-grass-seed-removal-000005_png_jpg.rf.dcf55b3c3cef51452137d65df222a0da.jpg,0,0,0,1,0
mange-63-_jpg.rf.de0d33041f35fedb13f46831ee8fd432.jpg,0,0,0,0,1
Reply-to-don-t-let-your-dog-suffer-in-silence_00001_jpg.rf.de22800f927eeb53f0b005a8a553616d.jpg,1,0,0,0,0
hotspot-47-_jpg.rf.dd91437adc799538c1b4a3df58964bdc.jpg,1,0,0,0,0
OIP-17-_x4_jpg.rf.e16af2fb9702e3ff1f95b72d68c2a70d.jpg,1,0,0,0,1
1000010646_x16_jpg.rf.dcfb028c9e07e0b18df33573a7bb586e.jpg,0,0,0,1,0
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00045_jpg.rf.e04a3f65295e70e0cae2d0f79d89ff05.jpg,0,0,1,0,0
Day-1-of-ringworm-treatment_00211_jpg.rf.e3dc883f15c024397536b277ad170f98.jpg,0,0,0,1,0
flea_allergy-55-_jpg.rf.e2d8fcbc2dae11b0f87a8f50ada2ce5c.jpg,0,0,1,0,0
Image_9_jpg.rf.df6edd81011b46d6819894a11752f355.jpg,0,1,0,0,0
flea_allergy-67-_jpg.rf.e2bc8435d123485ec2df427d7528a472.jpg,0,0,1,0,0
Image_66_jpg.rf.e4467e12674eb33f6d1101c476a54d6f.jpg,0,1,0,0,0
Image_32_jpg.rf.ded8f5ac340c71e71360296b903a947a.jpg,0,1,0,0,0
hotspot-99-_jpg.rf.e52357812803d6963ecbcae9f6acdc1f.jpg,1,0,0,0,0
Poodle-hotspot-care-000003_png_jpg.rf.e222731a8e160f0e831dad9adc374661.jpg,0,0,1,0,0
mange-48-_jpg.rf.e14e4044bd613a8f6cbfb0e33b642299.jpg,0,0,0,0,1
hotspot-33-_jpg.rf.e2198d623fc054c13379a9da5b69c057.jpg,0,0,0,0,1
flea_allergy-37-_jpg.rf.e0b656521bef1f67718ef02686b88bfc.jpg,0,0,1,0,0
Lick_granuloma_1_jpg.rf.e4a04e0db3479f04dc5752851415809d.jpg,1,0,0,0,0
hotspot-71-_jpg.rf.e296f132d72cbf85c3475cea8419bdf7.jpg,1,0,0,0,0
Thank-you-all-for-your-support_00031_jpg.rf.e7d4bcaf3677cf7586125e6e25fccade.jpg,1,0,0,0,0
Image_26_jpg.rf.e403dc01de37b1d5d12cd87285be046d.jpg,0,1,0,0,0
hotspot-72-_jpg.rf.e6872413c0757b05365589914f2d16b5.jpg,1,0,0,0,0
mange-56-_jpg.rf.e5c7d8cf6e7e7da7ecae77d899a6d77d.jpg,0,0,0,0,1
Reply-to-don-t-let-your-dog-suffer-in-silence_00011_jpg.rf.e6a0e963d9156bdacd149fbb1e2186be.jpg,1,0,0,0,0
flea_allergy-87-_jpg.rf.e79ab17c680ca0230d2035762b498c72.jpg,0,0,1,0,0
Image_10_jpg.rf.e542aee6af7c424e8e721ab42f58404a.jpg,0,1,0,0,0
flea_allergy-36-_jpg.rf.e722ad097a96300129db351fdb46b3af.jpg,0,0,1,0,0
Image_12_jpg.rf.e7e863dda76e60edb528a7c9fb550b2c.jpg,0,1,0,0,0
Day-28-of-ringworm-treatment_00001_jpg.rf.e6298c760a052921910c35660188f9eb.jpg,0,0,0,1,0
ringworm-33-_jpg.rf.e79c052e3bfd641790bf83a115d2b633.jpg,0,0,0,1,0
hot-spots-suck_00223_jpg.rf.e7b40d654466daa1f869b4ef68d01efc.jpg,1,0,0,0,0
Image_78_jpg.rf.e9f8d75502e10cb95110fed66cfd8459.jpg,0,1,0,0,0
208280465_5954987487874609_5454884803927939563_n_jpg.rf.ea43b23fc452ef02cd86a401c5bc418d.jpg,0,0,0,0,1
Image_4_jpg.rf.e2b2e0a298b659d816779290a1c31cd6.jpg,0,1,0,0,0
ringworm-23-_jpg.rf.e617d7044e9dbf6ef85e29d84d579e3b.jpg,0,0,0,1,0
Image_11_jpg.rf.e983a5316697e365f9633ce1d9609b30.jpg,0,1,0,0,0
hot-spots-suck_00328_jpg.rf.e9c1e07a3eab328ea4d455a04ddd3371.jpg,1,0,0,0,0
Thank-you-all-for-your-support_00004_jpg.rf.eba364a594bd20d9aa18306d45dda02f.jpg,1,0,0,0,0
Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000614_png_jpg.rf.e948a8f803f15fc9b7b6c87bbdfa5a8b.jpg,1,0,0,0,0
ringworm-112-_jpg.rf.e7069ade5cb6434bfe75373ae9a279ef.jpg,0,0,0,1,0
OIP-15-_x4_jpg.rf.ea898fffe7db83e8f149444d6fa26d96.jpg,0,0,0,1,0
2012-04-16_170016_img_2493_jpg.rf.ea4bd5dddba567e22958ef91702c5a61.jpg,0,0,0,0,1
Image_35_jpg.rf.eb040f94e62bab67aac717bfb036b96f.jpg,0,1,0,0,0
Dog-hot-spot_jpg.rf.e9b77cdfcce32d2ac7fece3e959583b4.jpg,1,0,0,0,0
mange-23-_jpg.rf.eb88efc675ea099f7d57c16621865cf9.jpg,0,0,0,0,1
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00033_jpg.rf.edb6d4f7cd1628b0de89c60d091f32de.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00064_jpg.rf.eb895dcc3355910e910e8ef754b09d4d.jpg,1,0,0,0,0
hotspot-15-_jpg.rf.e592e71e68fabb845daf3067f10e02d4.jpg,0,0,0,1,0
hotspot-3-_jpg.rf.ec76380d835a0355f310e5939e0e91a6.jpg,0,0,0,0,1
hotspot-113-_jpg.rf.eb8f1244250fdf430ade3638088e06b0.jpg,0,0,0,0,1
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000479_png_jpg.rf.ec74d9acab5aff8bdbef203f409306e7.jpg,0,0,0,0,1
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000153_png_jpg.rf.ea29eeda3bf5030183c1a87c2f5d4efb.jpg,1,0,0,0,0
ringworm-104-_jpg.rf.ea1d77198391feb0984e2164feca5f06.jpg,0,0,0,1,0
Image_47_jpg.rf.ec60302ff4bbe4285801674a229ec009.jpg,0,1,0,0,0
hotspot-101-_jpg.rf.ef6a1f9b53012fcfa8a76885b58606ba.jpg,0,0,0,0,1
mange-40-_jpg.rf.edc85369361c45969c6cbe77f414bdef.jpg,0,0,0,0,1
1000010768_x4_jpg.rf.ec00d3fa5f82bb26ff4e64103b103680.jpg,0,0,0,0,1
Image_37_jpg.rf.ed48daac1d94d4c6152df3f5e23762c2.jpg,0,1,0,0,0
hotspot-18-_jpg.rf.f07c162cda6913d51251541b3a55492b.jpg,0,0,1,0,0
flea_allergy-42-_jpg.rf.ee22d395936381c05aa03745e92cd320.jpg,0,0,1,0,0
137314781_408375947040120_5022441313590863863_n_jpg.rf.f009dd980c607d88d2c41a5105decfed.jpg,0,0,1,0,0
Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000612_png_jpg.rf.e8fe8a6b1c261cab77c9cac6a99a5c62.jpg,1,0,0,0,0
mange-31-_jpg.rf.ed27f02d9223da1723824ff32186e012.jpg,0,0,0,0,1
Image_14_jpg.rf.efb1b706033d1bca23e0d44b553fe20f.jpg,0,1,0,0,0
ringworm-111-_jpg.rf.ef0847bcd9e49c2191ab4451e5452509.jpg,0,0,0,1,0
mange-42-_jpg.rf.f03a36c2ecf2af0660773b8fc55151a3.jpg,0,0,0,0,1
mange-4-_jpg.rf.eff43e359c1be86b6ebb5ccecfe10105.jpg,0,0,0,0,1
OIP-14-_x4_jpg.rf.ee9188256a30e522a737d56996c3f535.jpg,0,0,1,0,0
1000011976_x4_jpg.rf.edc7e73901a9b2531811531e1480acc7.jpg,0,0,0,0,1
Poodle-hotspot-care-000108_png_jpg.rf.efe86b5aa7f90dc067d497d0abbf953e.jpg,0,0,1,0,0
Image_18_jpg.rf.f0ce4f8be8131dc72a900075d9f2e43c.jpg,0,1,0,0,0
Day-1-of-ringworm-treatment_00151_jpg.rf.f0f9e3a14ff653f91416619385c94486.jpg,0,0,0,1,0
flea_allergy-27-_jpg.rf.f09937e5a4804470051d7c293993e100.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000358_png_jpg.rf.f2b7e067dbbf4346ebfcb07380baf070.jpg,0,0,0,0,1
flea_allergy-23-_jpg.rf.f146053cc1527c4e8bbd43104042454b.jpg,0,0,1,0,0
Image_81_jpg.rf.f399d308f91cc2bd00c590cf01478f2f.jpg,0,1,0,0,0
1000010747_x4_jpg.rf.f2744a179df41eb22b68e72be302bff2.jpg,0,0,1,0,0
mange-41-_jpg.rf.f3ad7cbdacd53e75afce355582b66f45.jpg,0,0,0,0,1
hotspot-12-_jpg.rf.f3f925b896a281d7589c5b46c0e64e53.jpg,1,0,0,0,0
Image_67_jpg.rf.f1faa86de40caab6f6c0e669cdd0743a.jpg,0,1,0,0,0
Image_12_jpg.rf.f3c64c1df9d8906415e6d0fa154b6a78.jpg,0,1,0,0,0
1000010770_x4_jpg.rf.f337eb5498b43f746614861beb38dbaf.jpg,0,0,0,0,1
mange-19-_jpg.rf.f4ed829dd2f3295c2a8b18144c33b51e.jpg,0,0,1,0,0
Image_32_jpg.rf.f0cfe67707558c7013485fbacb1151b6.jpg,0,1,0,0,0
1000010655_x16_jpg.rf.f4b892becac20b3a1e7341841007675d.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00016_jpg.rf.f3708dcaf3f6a80bb54ef083d71a96e9.jpg,0,0,1,0,0
hotspot-42-_jpg.rf.f4d9b1486520c3ac04f0eaf1fcbade51.jpg,1,0,0,0,0
ringworm-148-_jpg.rf.f3d41b7cef56ff64e0144b454898dd7e.jpg,0,0,0,1,0
ringworm-3-_jpg.rf.f595a801044de6b27c6dda38b17fb437.jpg,0,0,0,1,0
flea_allergy-76-_jpg.rf.f3183ebdb63e66c1dbba501f5169c7c0.jpg,0,0,1,0,0
Poodle-hotspot-care-000129_png_jpg.rf.f1d861cbd89b89020fd6465d3261458a.jpg,0,0,1,0,0
ringworm-53-_jpg.rf.f35be6afa8dfc4c8b899b33934ed80d2.jpg,0,0,0,1,0
mange-61-_jpg.rf.f6a6468fb27f992e1c567133352cf6c2.jpg,0,0,0,0,1
Image_17_jpg.rf.f231ce384971dbdac86bd958eeb593cb.jpg,0,1,0,0,0
1000010729_x16_jpg.rf.f18496969fb233f991b12fccd63618fa.jpg,0,0,0,1,0
mange-9-_jpg.rf.f75ad01aac157871452ac6e21dd80073.jpg,0,0,0,0,1
Image_33_jpg.rf.f56300ae48f56b04b4aba223f3886828.jpg,0,1,0,0,0
ringworm-94-_jpg.rf.f74c1a04d972db14682685cfccf2bfbb.jpg,0,0,0,1,0
Image_33_jpg.rf.f797c9a36b82649417185bbddc11716f.jpg,0,1,0,0,0
Image_9_jpg.rf.fa3f24552c4cf8df34238d73410038f5.jpg,0,1,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000149_png_jpg.rf.f51918bfa4abe1a8b3ed8601a4c849c6.jpg,1,0,0,0,0
hot-spots-suck_00331_jpg.rf.f4d1d6bb8f64ee926e6b5684d86af956.jpg,1,0,0,0,0
ringworm-32-_jpg.rf.f96a79d3e17ec8fb1c156909951ae893.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_02224_jpg.rf.f876dc9f587b979272bfd7dd35b903a3.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000454_png_jpg.rf.fa6c3e08dd0d1ffaf45933a3757c1eaf.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00550_jpg.rf.f9fb5ffafff7f0ca37feea76260429eb.jpg,0,0,1,0,0
ringworm-84-_jpg.rf.f998468e7a7b3072fad28bee682ee28c.jpg,0,0,0,1,0
Image_90_png.rf.f566114a4e3f78ee10594cc1badfd165.jpg,0,1,0,0,0
1000010781_x16_jpg.rf.f5b49281d7bffc3bf69e821bc7321b74.jpg,1,0,0,0,0
ringworm-93-_jpg.rf.fb400e0d3433a4d6cf753c4a7cde010e.jpg,0,0,0,1,0
Image_61_jpg.rf.f5da7c6e4d2eaa31aef4d29639afa206.jpg,0,1,0,0,0
hot-spots-suck_00349_jpg.rf.f96a6ee767a33730c220580ebb12f094.jpg,1,0,0,0,0
flea_allergy-64-_jpg.rf.f8d0e34ffa6bd41ec44527835f076d50.jpg,0,0,1,0,0
